,Date,Apple Mobility Present,AACHEN_WALKING,HALLAND COUNTY_DRIVING,HOKKAIDO (PREFECTURE)_WALKING,HYOGO PREFECTURE_WALKING,ILLINOIS_WALKING,ISHIKAWA PREFECTURE_TRANSIT,ALBANY_WALKING,ALBANY_DRIVING,ALLENTOWN_TRANSIT,WILLIAMSBURG CITY_DRIVING,MADISON COUNTY_DRIVING,MARION COUNTY_DRIVING,REDWOOD COUNTY_DRIVING,RENO COUNTY_DRIVING,RICHLAND COUNTY_DRIVING,RICHMOND COUNTY_DRIVING,HAYWOOD COUNTY_DRIVING,HENDERSON COUNTY_DRIVING,HENRY COUNTY_DRIVING,HERKIMER COUNTY_DRIVING,MECKLENBURG COUNTY_WALKING,MERCED COUNTY_WALKING,MERCER COUNTY_DRIVING,COMAL COUNTY_DRIVING,CONTRA COSTA COUNTY_TRANSIT,CONTRA COSTA COUNTY_DRIVING,COOK COUNTY_TRANSIT,COSHOCTON COUNTY_DRIVING,COWLITZ COUNTY_DRIVING,CRAVEN COUNTY_DRIVING,HINDS COUNTY_DRIVING,HONOLULU COUNTY_WALKING,HONOLULU COUNTY_DRIVING,HOPEWELL CITY_DRIVING,ALAMEDA COUNTY_DRIVING,ALBANY COUNTY_DRIVING,ALBEMARLE COUNTY_WALKING,ALEXANDRIA CITY_WALKING,CREEK COUNTY_DRIVING,CUMBERLAND COUNTY_DRIVING,CUYAHOGA COUNTY_TRANSIT,CUYAHOGA COUNTY_DRIVING,BEXAR COUNTY_DRIVING,BIBB COUNTY_DRIVING,BLAINE COUNTY_DRIVING,DURHAM COUNTY_DRIVING,EAGLE COUNTY_WALKING,EDDY COUNTY_DRIVING,EFFINGHAM COUNTY_DRIVING,EL PASO COUNTY_TRANSIT,ELLIS COUNTY_DRIVING,CARROLL COUNTY_DRIVING,CARSON COUNTY_DRIVING,CASS COUNTY_DRIVING,CHAMBERS COUNTY_DRIVING,CHAMPAIGN COUNTY_DRIVING,CHARLOTTE COUNTY_WALKING,LOS ANGELES_WALKING,LOUISVILLE_DRIVING,LYON_DRIVING,MADISON_WALKING,MANCHESTER_DRIVING,MANILA_TRANSIT,MANNHEIM_WALKING,MIAMI_WALKING,MIAMI_TRANSIT,MIAMI_DRIVING,MILWAUKEE_WALKING,MILWAUKEE_TRANSIT,MINNEAPOLIS_WALKING,MINNEAPOLIS_TRANSIT,MITO_TRANSIT,AMSTERDAM_TRANSIT,ANCHORAGE_WALKING,ANNAPOLIS_WALKING,BANGKOK_DRIVING,BELFAST_DRIVING,BELO HORIZONTE_WALKING,BERGAMO_WALKING,BIRMINGHAM_DRIVING,MARLBOROUGH REGION_DRIVING,MICHIGAN_WALKING,MICHOAC+ÍN_DRIVING,MIDI-PYR+¬N+¬ES REGION_WALKING,MIDI-PYR+¬N+¬ES REGION_TRANSIT,UPPER NORMANDY REGION_DRIVING,UUSIMAA_TRANSIT,RIVERSIDE COUNTY_TRANSIT,RUTHERFORD COUNTY_DRIVING,WILLIAMSON COUNTY_WALKING
366,2021-01-13,1,80.18,86.5,68.28,86.66,91.12,80.55,105.59,94.99,66.58,94.08,149.4,122.28,110.59,120.53,89.06,159.26,115.62,132.66,119.6,111.05,110.98,127.95,89.85,118.0,39.18,91.02,34.39,131.32,128.48,142.47,117.73,57.11,75.04,130.91,82.11,157.61,33.74,88.47,128.83,118.56,49.25,105.49,100.69,124.2,90.67,100.43,139.09,91.34,106.04,59.47,121.98,123.06,132.45,140.91,130.75,96.1,142.83,89.03,109.14,85.29,98.6,61.53,46.3,70.03,104.48,74.56,99.93,129.77,59.26,120.97,38.95,77.67,22.88,127.06,115.58,41.84,70.57,82.43,76.38,68.59,105.98,107.58,96.25,92.88,232.88,94.8,90.77,36.59,115.89,142.1
367,2021-01-14,1,80.5,85.09,71.6,90.5,90.55,92.82,103.83,96.34,55.97,98.25,152.11,135.51,68.71,118.77,82.83,169.67,128.99,134.51,130.56,110.47,114.5,126.55,90.9,124.02,38.73,95.74,34.22,127.98,128.09,134.88,123.98,59.04,76.61,124.15,83.74,167.52,36.85,96.92,135.49,128.93,48.4,109.91,104.21,131.75,106.53,101.15,150.79,88.81,112.71,69.45,134.07,127.23,129.07,139.28,143.22,103.53,153.2,92.17,111.05,84.46,94.82,63.1,47.13,72.15,115.41,75.68,103.05,121.98,52.86,103.25,38.97,83.61,22.34,133.69,108.94,42.88,74.07,82.29,73.93,68.56,116.88,111.42,97.99,90.01,210.87,93.48,87.65,36.0,121.01,144.78
368,2021-01-15,1,84.96,89.18,80.5,108.06,111.3,97.9,121.61,109.32,71.2,117.26,184.06,151.85,67.67,120.33,76.32,200.68,144.41,191.44,140.02,134.59,136.63,138.25,105.88,150.54,39.94,102.96,37.73,150.15,151.93,163.93,137.81,70.05,88.17,153.46,97.24,197.05,37.29,110.68,155.25,152.37,50.56,124.6,122.91,154.18,103.13,117.92,199.16,91.58,129.38,65.4,167.58,140.7,167.23,163.24,172.18,122.0,170.44,107.26,127.54,89.44,117.32,71.6,43.79,73.14,139.73,78.2,118.85,152.49,62.11,134.56,39.77,90.74,24.32,143.89,121.43,51.13,89.34,86.17,77.91,75.12,107.44,130.33,106.01,93.93,210.16,98.14,85.85,39.2,137.64,167.78
369,2021-01-16,1,82.29,101.55,73.62,103.48,117.17,94.45,104.74,92.76,59.98,148.69,217.05,137.47,116.73,127.43,96.28,164.18,142.8,152.59,125.15,113.85,154.96,142.13,105.06,147.87,38.67,98.11,35.99,147.68,145.78,139.64,131.49,69.4,92.15,127.75,89.12,214.55,36.52,119.44,144.83,121.23,41.45,123.45,118.09,141.04,78.33,111.1,237.85,72.88,123.13,61.02,157.48,130.52,140.34,177.42,175.07,117.56,191.92,111.63,118.34,83.38,119.63,60.73,46.01,70.05,148.24,73.53,113.64,157.59,53.81,131.4,36.28,79.5,21.96,129.33,151.08,49.29,82.42,66.07,81.95,65.01,97.8,129.8,108.67,96.35,198.25,86.08,76.45,36.88,134.04,179.78
370,2021-01-17,1,69.29,92.57,66.4,86.5,86.87,78.45,85.86,78.2,52.87,133.56,212.91,120.59,79.58,91.6,74.68,127.97,117.67,126.4,107.83,104.6,109.94,109.06,84.85,121.39,34.15,82.14,30.42,111.92,118.47,109.35,92.81,55.73,70.1,110.52,77.69,179.55,33.15,93.19,108.09,113.97,38.63,88.98,91.26,102.88,81.14,87.55,203.15,61.69,107.24,48.28,125.19,114.05,108.94,131.35,135.04,88.66,115.82,92.13,87.22,66.76,97.71,51.14,45.65,67.87,115.13,63.54,87.59,117.72,50.31,103.13,34.04,72.72,20.81,109.99,121.56,46.83,63.42,64.75,50.18,53.37,96.35,96.07,86.53,54.26,171.93,81.38,82.77,35.61,104.17,132.26
371,2021-01-18,1,80.67,88.14,64.21,81.69,89.02,74.95,95.21,94.04,66.53,120.47,165.18,126.37,97.26,111.54,83.91,161.95,115.62,142.23,124.14,115.9,112.28,121.95,93.18,134.67,38.09,94.03,35.03,121.37,140.72,134.7,110.83,52.35,69.89,126.87,85.82,175.54,32.86,93.44,130.81,138.38,45.76,100.54,101.22,127.2,99.28,97.45,136.56,89.64,111.56,69.45,135.39,125.78,141.55,134.57,147.2,106.18,151.11,95.48,105.0,83.08,100.15,63.33,50.04,75.27,111.81,74.01,98.86,118.58,55.83,111.41,39.08,71.35,24.25,113.36,124.26,44.02,70.77,88.81,65.47,68.26,89.72,108.71,97.35,85.92,213.11,93.15,84.9,38.63,125.92,146.11
372,2021-01-19,1,80.56,85.12,65.33,84.38,85.62,80.39,101.01,91.65,72.78,99.25,136.81,123.82,99.05,106.69,78.97,147.53,103.03,134.06,119.41,98.89,104.55,123.29,89.36,108.9,37.0,89.61,34.64,110.99,127.1,134.41,114.71,55.97,71.78,132.83,79.97,149.85,34.8,95.61,126.54,120.7,49.13,100.1,96.21,123.0,117.49,99.06,113.72,91.82,100.07,66.7,112.86,137.21,126.89,124.5,132.84,97.93,158.52,85.63,104.27,85.65,107.95,64.12,50.5,71.03,107.96,76.57,99.81,112.2,57.93,109.82,41.17,74.02,23.41,117.65,95.86,43.85,74.89,89.99,65.99,70.51,93.98,107.66,97.0,89.98,206.39,92.93,86.95,33.99,116.0,121.61
373,2021-01-20,1,84.43,87.55,70.22,88.4,86.34,87.61,102.33,92.65,64.04,101.04,130.2,114.3,83.55,112.08,79.61,140.83,102.64,118.86,116.11,103.54,106.03,119.2,85.04,106.11,35.81,87.29,32.8,107.78,121.02,125.53,111.84,55.4,71.21,119.47,79.4,157.31,35.9,75.5,124.07,117.84,48.74,99.58,95.43,116.41,92.1,95.99,121.32,86.8,100.37,65.23,114.88,112.02,99.6,127.22,124.41,99.63,157.64,89.04,103.6,88.25,110.97,75.31,45.87,74.31,105.73,73.37,97.13,115.28,55.51,109.17,36.78,72.29,24.27,126.82,98.22,43.55,75.81,92.87,60.82,69.95,99.64,106.27,94.59,94.85,214.8,96.84,83.48,37.26,113.14,131.81
374,2021-01-21,1,78.57,93.61,72.13,80.94,94.49,86.06,101.39,94.32,58.66,103.17,143.67,124.33,127.5,117.87,95.64,145.52,117.91,126.06,126.84,113.79,107.98,128.05,91.14,164.2,36.99,90.21,35.93,126.74,124.27,131.6,112.27,55.67,72.96,133.07,81.71,160.06,37.25,96.86,133.03,116.95,47.29,105.95,102.29,123.36,92.36,97.87,147.08,87.87,106.24,62.31,128.16,118.9,130.43,132.83,135.52,108.49,157.85,92.47,108.86,86.99,132.31,70.71,52.55,75.45,113.25,79.56,102.48,122.1,54.98,118.55,39.48,75.48,24.17,132.18,112.75,45.23,76.82,85.21,64.46,70.65,105.76,112.85,95.34,95.17,224.14,94.12,83.1,38.88,120.05,132.18
375,2021-01-22,1,83.67,96.5,80.27,87.72,108.2,105.1,122.08,110.02,63.23,135.26,172.43,139.63,120.79,127.81,122.68,179.24,137.97,146.17,136.63,137.05,139.85,136.18,106.98,147.53,34.87,97.46,36.16,135.82,146.34,149.71,129.59,63.39,82.5,152.54,90.8,201.19,41.76,111.57,160.39,141.69,48.64,121.48,121.39,143.06,105.48,117.33,180.31,83.77,125.8,80.46,148.29,147.0,139.69,169.87,146.88,115.45,178.72,100.34,127.56,91.98,161.86,75.02,48.2,73.87,138.7,80.9,118.96,148.74,54.43,137.35,40.02,83.12,24.38,139.29,132.22,53.62,90.25,87.63,67.35,79.45,99.68,129.1,98.57,91.21,213.33,100.67,90.26,37.68,137.47,166.8
376,2021-01-23,1,83.96,104.24,81.35,91.34,120.24,100.34,114.87,104.18,57.85,174.07,219.12,138.4,83.74,116.47,86.41,155.61,127.53,146.07,125.44,127.53,167.37,124.22,105.17,136.29,36.06,97.9,38.49,152.81,145.53,140.2,128.39,63.63,84.11,126.99,90.39,205.7,42.05,112.51,150.04,143.96,44.53,122.95,114.53,146.68,81.01,113.24,224.97,69.03,121.95,58.26,154.68,131.69,142.11,168.6,163.02,131.1,165.45,88.34,121.02,86.26,172.86,63.9,46.62,69.93,151.7,72.96,114.69,167.0,55.26,127.45,36.19,74.31,20.24,117.1,159.57,53.93,87.87,71.92,68.05,66.27,98.29,133.51,99.14,103.55,187.06,93.22,84.6,31.99,139.8,165.57
377,2021-01-24,1,81.14,99.92,70.62,94.68,82.56,89.38,89.48,81.03,50.03,132.01,166.85,109.37,73.44,92.5,81.26,132.65,107.52,106.95,97.85,106.81,98.79,104.19,80.15,92.04,26.88,69.28,30.53,97.47,106.07,102.57,82.23,51.85,66.49,108.48,63.26,215.78,29.56,78.18,96.86,127.11,33.93,85.78,83.74,102.95,57.44,81.06,138.53,58.96,88.7,43.46,123.93,98.55,105.8,122.99,122.52,92.46,122.22,81.41,83.17,75.69,127.81,53.66,48.46,66.02,111.26,65.22,85.52,112.45,50.03,106.2,33.09,71.91,20.45,104.36,99.15,48.65,56.12,50.57,59.2,43.9,85.38,85.66,77.02,57.14,180.61,80.07,80.85,33.13,97.35,111.0
378,2021-01-25,1,88.19,93.22,67.5,91.66,78.86,89.5,101.57,93.23,66.94,113.96,129.32,119.31,97.92,94.69,76.18,141.55,110.88,116.18,119.67,106.31,95.04,119.93,87.17,114.72,36.48,88.39,33.9,99.51,119.86,119.34,105.37,49.4,76.99,115.87,79.19,149.32,36.04,75.01,124.1,116.0,51.64,98.18,96.49,120.79,104.83,89.37,104.61,76.15,92.26,68.67,92.52,113.18,103.46,125.59,122.94,91.24,146.53,81.33,96.73,81.78,144.82,64.22,48.56,68.07,108.83,81.4,98.28,120.3,58.36,106.15,41.39,74.08,22.94,118.17,85.54,45.16,71.44,86.67,67.66,62.47,85.06,100.1,90.62,81.89,205.19,90.98,87.08,37.74,113.97,134.86
379,2021-01-26,1,81.24,91.09,70.82,92.21,78.92,88.97,92.02,84.06,63.94,109.75,149.4,124.63,117.01,102.41,98.86,145.49,103.47,124.23,115.88,100.5,102.54,114.54,81.28,118.61,32.19,87.54,32.59,120.26,122.03,121.37,114.4,55.52,72.28,119.07,78.35,150.98,40.62,74.76,129.74,119.35,47.98,100.55,100.99,116.84,99.48,95.46,100.0,81.66,104.09,65.75,106.53,117.15,116.83,108.36,130.7,96.67,137.51,88.11,105.23,85.56,149.0,67.07,50.43,71.12,109.49,79.6,101.6,101.51,57.17,111.01,38.31,74.6,22.82,117.89,88.69,46.42,77.1,95.15,69.28,69.63,91.14,100.83,86.03,93.52,223.98,95.16,86.78,37.21,123.75,139.56
380,2021-01-27,1,78.46,95.76,72.36,95.66,87.15,91.87,107.59,92.14,62.93,106.25,148.76,113.88,92.91,92.26,85.62,136.83,115.28,122.53,116.63,110.63,108.04,110.92,90.99,120.37,31.46,84.53,34.4,120.82,122.55,126.78,114.42,54.39,74.65,118.79,75.98,151.24,43.0,83.89,121.5,118.83,50.26,102.31,101.26,120.13,88.51,97.96,119.57,89.02,99.41,83.22,112.58,108.43,118.84,136.91,127.03,99.19,141.41,86.16,100.72,88.75,139.11,67.4,51.36,67.36,108.27,78.92,101.14,126.01,56.89,107.97,37.46,70.98,23.33,116.52,101.91,46.87,77.95,85.42,75.85,73.11,87.94,105.71,87.66,95.97,221.63,99.83,85.34,39.32,117.54,135.82
381,2021-01-28,1,78.12,95.45,67.88,91.46,88.93,90.75,104.39,100.7,65.87,105.34,147.17,125.98,117.39,108.05,91.7,154.48,119.77,129.82,110.76,110.91,111.77,111.75,91.32,126.15,34.3,86.31,34.65,118.22,125.45,119.26,118.47,57.13,75.7,128.39,80.7,166.92,47.62,82.3,136.66,139.77,47.05,103.55,104.15,128.97,84.73,91.88,149.55,90.3,110.54,72.63,125.79,128.88,126.25,144.25,140.49,107.44,161.21,85.98,99.01,88.49,152.93,68.32,47.45,77.31,114.11,76.59,104.35,127.18,59.4,112.17,37.89,74.67,24.57,118.34,96.78,48.84,84.35,90.98,70.03,74.58,92.95,107.86,89.56,95.24,208.9,96.86,86.97,37.81,124.42,139.62
382,2021-01-29,1,83.35,104.39,76.96,107.84,113.25,97.78,125.27,108.89,57.34,137.77,180.88,147.57,120.98,131.64,122.89,186.45,146.07,158.76,143.97,138.85,144.73,135.35,105.37,152.56,43.11,103.41,40.18,139.78,151.49,153.15,141.97,65.12,86.18,140.86,99.43,200.8,57.0,99.15,158.35,146.97,47.44,126.8,123.73,153.64,101.63,118.07,190.72,94.13,122.63,67.3,153.28,135.27,147.83,166.33,172.39,119.25,173.74,90.41,128.69,95.43,182.85,76.52,46.98,76.57,140.64,79.85,120.55,166.21,75.11,138.14,39.24,91.14,25.06,140.11,137.34,60.32,97.05,92.41,77.91,83.5,84.99,132.16,100.67,102.03,211.25,106.71,103.49,36.05,146.54,167.63
383,2021-01-30,1,77.8,109.79,75.06,111.7,107.87,104.44,131.0,105.5,57.69,159.98,249.72,135.7,91.21,125.29,85.48,172.49,133.97,140.75,138.52,136.91,159.78,134.78,106.36,153.19,34.22,99.02,37.31,148.18,143.26,146.93,128.94,68.56,89.42,126.15,88.93,198.67,62.23,138.18,151.92,118.69,43.81,124.43,124.66,148.84,67.95,115.41,205.62,72.22,118.02,61.53,153.04,139.73,149.19,166.33,167.21,137.35,157.91,113.52,119.24,92.33,173.65,68.45,46.37,67.84,150.37,72.48,114.88,150.72,62.07,137.71,36.05,85.15,22.61,117.89,145.63,62.12,92.7,73.59,73.75,67.19,79.56,127.17,107.26,107.78,200.76,101.0,85.39,36.82,144.3,177.08
384,2021-01-31,1,81.22,104.47,73.66,96.06,71.67,90.76,93.12,81.95,49.92,87.95,145.58,118.12,99.62,89.82,85.41,127.19,110.25,95.35,53.29,110.99,93.77,99.64,66.75,117.08,35.6,83.96,34.98,72.58,126.73,102.75,90.1,56.87,70.98,67.05,75.98,164.47,35.38,73.09,110.59,114.73,40.22,83.4,91.75,103.67,66.38,68.32,143.25,58.22,86.0,52.07,119.11,100.19,113.45,106.68,126.98,62.58,116.09,87.33,85.13,76.49,109.8,57.41,50.54,71.51,112.52,66.4,88.06,94.93,47.83,101.0,33.02,76.24,23.72,104.46,56.67,57.65,68.3,55.45,67.84,57.18,79.62,84.44,82.73,57.06,179.63,85.85,83.13,35.85,104.35,134.37
385,2021-02-01,1,82.77,96.18,71.91,90.52,88.99,85.79,85.67,74.91,32.25,99.04,122.71,120.59,88.19,102.3,99.57,146.17,111.91,116.97,109.17,100.17,101.44,127.23,34.9,123.69,38.45,87.38,42.36,91.54,120.02,123.19,111.71,57.06,73.84,114.15,78.54,145.71,54.47,75.47,127.79,108.51,49.33,95.17,100.03,118.57,75.91,92.79,103.77,85.7,93.98,59.72,121.45,111.72,117.47,133.72,133.05,79.93,156.03,88.01,98.49,85.79,135.85,69.05,51.19,78.96,107.46,79.01,99.43,124.16,59.05,108.07,41.0,76.03,24.9,120.43,60.16,52.38,77.6,97.4,81.11,72.25,82.37,100.44,88.19,77.95,209.39,96.32,87.77,39.71,111.91,138.32
386,2021-02-02,1,82.03,94.73,69.85,91.69,89.27,85.68,88.77,67.24,41.29,93.04,109.4,119.08,89.04,109.04,91.85,157.81,105.61,113.95,117.29,74.74,105.6,130.75,51.44,119.78,37.27,88.47,39.54,108.89,121.22,130.08,116.98,55.16,73.24,118.07,78.75,145.74,61.36,81.42,130.1,116.81,51.18,102.38,101.26,125.97,91.19,95.83,104.89,89.35,103.35,73.84,131.52,115.02,114.65,138.31,135.41,91.14,149.02,92.73,103.92,87.73,139.57,68.59,51.98,80.33,106.01,75.93,101.11,122.53,58.85,110.51,39.86,74.23,25.39,117.41,79.03,53.31,79.07,98.75,84.05,73.18,85.96,106.49,88.1,97.33,228.35,97.75,83.36,39.66,117.91,137.19
387,2021-02-03,1,79.82,95.62,69.5,94.3,94.96,84.41,103.78,95.65,78.52,112.09,136.65,123.55,79.87,110.0,86.98,155.06,98.58,126.04,130.63,104.85,112.39,136.18,85.99,120.49,38.94,91.88,39.52,115.38,127.01,131.66,116.82,50.62,69.21,127.19,83.29,161.62,63.52,87.24,140.19,116.25,47.52,104.3,104.65,127.05,85.05,100.02,104.33,95.01,108.74,68.5,125.96,130.81,113.2,136.45,142.27,101.9,152.26,92.82,110.89,91.03,138.18,69.45,51.4,75.24,106.96,74.61,102.09,128.83,59.97,115.79,39.79,78.14,24.9,122.8,92.37,52.74,82.01,99.71,79.71,74.72,87.52,113.18,91.41,106.24,231.68,98.89,85.47,39.35,122.66,142.24
388,2021-02-04,1,91.46,92.18,73.22,101.29,85.23,90.32,116.6,101.2,84.51,110.88,144.14,127.41,69.0,104.04,85.98,162.11,116.5,127.4,134.7,113.49,109.68,123.81,94.67,128.72,37.52,97.22,37.84,111.98,127.64,133.28,120.13,58.05,76.39,132.87,86.62,213.19,61.65,87.09,138.33,130.22,50.53,106.61,107.85,132.82,105.74,101.45,145.84,90.04,102.54,68.42,128.62,116.18,127.05,141.52,146.15,104.01,151.18,95.23,109.23,91.87,127.21,69.95,47.74,89.19,115.44,78.4,104.89,117.15,57.69,115.11,36.99,77.31,25.24,120.4,108.15,54.3,83.47,95.94,88.04,75.09,106.21,112.65,89.46,100.15,218.08,99.33,84.9,37.83,123.27,155.06
389,2021-02-05,1,94.92,101.82,85.21,122.54,108.94,111.23,136.82,112.79,80.65,131.72,184.22,150.85,116.82,138.42,118.45,184.25,142.8,153.89,141.13,142.45,140.44,150.93,108.28,149.23,41.36,108.94,41.24,126.62,151.62,143.81,144.7,65.52,87.15,150.22,102.33,236.29,60.95,108.27,161.33,152.23,49.67,124.41,124.66,150.8,117.82,116.42,197.36,88.51,116.74,80.38,150.91,154.17,133.17,141.4,164.9,111.65,180.94,112.29,130.83,96.52,166.36,77.75,50.86,79.05,143.75,81.8,122.61,149.91,57.12,132.26,38.15,93.32,26.03,133.41,131.82,68.69,99.96,95.97,90.8,83.2,101.33,124.84,97.8,106.56,233.81,107.22,93.37,42.78,145.69,161.58
390,2021-02-06,1,83.71,107.95,79.91,118.9,106.64,106.57,128.23,106.24,64.55,186.66,216.73,125.83,104.44,117.59,93.42,166.76,127.43,139.69,134.77,133.23,155.12,135.92,109.43,162.44,36.24,106.37,36.35,136.81,143.5,146.58,133.58,70.98,89.45,137.66,96.67,250.88,67.44,133.54,149.0,148.7,47.11,127.83,125.02,139.3,73.43,116.42,233.63,74.88,101.59,64.03,142.91,149.71,132.05,164.01,163.59,127.37,166.13,121.31,124.15,92.85,166.9,68.97,45.83,76.4,142.71,70.25,114.35,158.18,54.93,124.85,31.42,92.53,23.81,128.33,164.63,66.84,93.64,82.25,126.99,72.53,91.07,131.16,105.12,108.98,207.21,102.93,83.8,41.02,143.75,189.51
391,2021-02-07,1,65.42,100.92,71.42,99.45,75.1,92.54,87.25,68.89,48.5,109.34,148.21,103.62,88.28,75.94,69.53,127.0,101.22,88.77,92.4,92.66,102.26,111.08,52.55,103.17,31.91,76.1,29.99,98.52,107.17,102.01,90.81,53.51,64.11,91.32,70.15,172.06,38.13,62.4,104.94,96.35,36.71,85.5,85.95,105.15,53.85,79.69,146.79,54.8,83.2,41.31,110.24,93.31,102.09,106.17,135.04,87.27,108.28,86.81,85.63,77.35,109.05,55.73,51.15,69.58,107.83,64.4,84.99,101.25,42.05,88.09,26.68,78.01,27.75,106.63,67.65,58.82,67.54,41.2,71.69,56.14,87.87,93.21,82.12,64.23,190.01,84.82,82.85,36.51,95.58,125.31
392,2021-02-08,1,71.86,96.19,72.93,99.28,77.98,89.54,103.59,94.67,75.27,100.71,140.24,124.87,94.23,73.53,80.33,154.06,105.27,124.37,121.85,103.93,104.95,121.17,84.55,120.96,41.12,88.62,36.85,114.76,117.11,132.37,110.22,57.89,75.24,120.83,80.97,138.88,57.73,76.38,89.76,117.29,50.21,97.37,98.83,123.13,48.89,93.82,124.75,86.13,95.48,69.45,108.21,117.05,116.51,125.31,137.51,99.59,150.24,91.82,100.83,89.69,111.47,64.97,51.19,72.16,108.38,78.95,99.29,108.39,58.89,98.31,36.14,79.45,30.78,111.44,90.2,56.82,78.23,99.57,93.78,70.01,92.37,99.52,89.33,82.88,214.64,95.18,84.71,41.77,120.1,128.48
393,2021-02-09,1,80.18,95.52,80.64,108.07,85.31,98.27,101.74,86.22,67.34,105.75,141.51,123.79,102.65,98.53,84.41,152.09,113.32,128.8,119.57,105.76,110.35,112.53,88.63,124.43,39.75,92.0,38.14,108.4,122.09,137.13,116.77,57.93,76.13,116.67,83.12,153.83,58.46,81.08,98.43,118.83,47.35,100.84,103.46,131.67,65.8,97.83,113.1,87.59,92.98,68.67,121.42,114.83,104.51,131.51,133.21,82.38,156.5,92.19,102.03,88.83,128.23,66.66,49.32,67.68,113.02,81.28,104.47,119.5,59.19,101.04,35.9,80.83,30.76,118.44,95.27,57.18,84.12,106.81,89.31,70.42,91.36,109.2,89.16,95.42,239.71,92.94,85.98,38.81,119.74,135.96
394,2021-02-10,1,76.32,94.01,84.08,120.14,85.48,108.19,115.48,102.37,64.35,112.76,153.63,134.0,97.16,98.31,97.14,148.56,114.64,128.12,132.26,116.81,108.85,126.5,92.81,120.2,39.94,98.47,38.57,121.68,130.12,133.96,118.58,61.22,77.7,133.27,90.5,151.67,52.01,79.37,66.82,126.91,49.5,105.17,104.27,138.44,52.35,101.35,140.83,88.42,94.61,73.49,126.55,120.54,112.64,139.71,133.53,87.16,150.3,95.92,87.21,90.29,126.81,68.5,52.05,68.9,115.83,81.69,107.97,115.33,56.36,105.5,36.54,90.13,28.59,116.24,98.22,58.02,82.84,100.53,84.75,73.27,98.61,108.87,91.36,102.74,219.12,97.31,85.17,42.49,122.7,123.74
395,2021-02-11,1,86.26,93.36,88.12,112.52,91.33,104.23,106.76,104.19,72.73,118.05,163.59,114.65,98.68,97.39,97.35,155.35,75.74,128.15,117.35,126.25,109.87,138.92,87.72,104.9,39.33,97.8,41.31,116.31,108.96,139.21,117.38,66.78,82.32,126.91,90.07,168.54,45.6,71.07,77.26,124.61,48.41,110.65,96.28,157.29,60.12,100.75,168.56,93.08,103.85,76.42,135.64,98.06,134.62,142.29,144.79,96.67,154.68,99.42,73.47,89.62,137.05,68.77,50.14,76.86,127.58,85.57,113.85,117.1,61.21,109.93,36.34,92.62,27.32,124.0,86.52,65.33,86.2,97.51,97.63,74.1,102.23,114.76,92.85,107.57,232.99,98.17,85.96,44.05,120.45,102.06
396,2021-02-12,1,88.49,106.99,92.81,127.58,121.86,117.4,138.89,121.92,68.16,146.52,225.02,148.42,129.96,115.44,129.4,193.66,131.72,170.55,132.55,146.5,144.34,159.47,113.26,123.81,43.21,114.97,46.37,151.58,100.58,164.2,145.5,85.35,102.04,113.67,106.96,190.85,45.68,105.98,98.44,176.36,55.78,137.5,119.69,177.65,64.69,120.74,240.44,92.07,126.95,80.03,157.16,145.64,122.79,163.62,181.51,117.79,179.73,119.47,125.44,92.55,179.2,78.69,55.03,79.74,159.31,91.89,132.61,157.18,65.06,138.53,38.4,97.53,26.67,165.66,148.85,68.42,104.9,101.46,96.01,84.35,93.27,143.58,106.92,106.06,257.13,108.59,89.88,49.25,154.82,124.88
397,2021-02-13,1,86.85,115.67,85.98,129.94,134.35,119.66,144.43,115.34,62.01,161.9,241.12,130.88,97.54,103.77,92.35,158.23,112.88,154.92,110.7,138.74,170.64,153.52,105.41,96.07,38.61,104.96,46.6,144.29,66.99,134.0,133.26,92.64,104.27,100.56,97.47,176.33,43.88,103.84,84.45,130.18,46.16,139.05,102.18,153.92,41.06,110.45,273.96,63.35,107.41,63.51,129.84,134.3,117.79,167.5,183.18,117.45,190.71,131.69,125.78,84.48,176.02,72.28,51.8,77.76,182.78,88.52,131.3,165.21,55.0,143.09,35.74,96.47,24.85,134.44,166.86,70.93,87.74,80.97,121.56,76.1,88.52,147.29,118.8,123.33,221.9,108.88,86.8,42.13,143.82,119.44
398,2021-02-14,1,90.7,111.33,82.21,105.44,105.42,98.67,113.72,94.53,54.29,166.57,215.46,107.94,90.83,55.83,73.61,124.15,76.33,122.55,108.35,120.6,132.72,137.22,87.76,49.86,35.58,90.36,36.55,119.02,62.46,106.85,85.69,86.0,92.06,117.39,85.99,152.44,60.73,101.8,36.85,110.4,43.65,108.9,65.55,120.54,25.39,91.65,198.09,39.53,91.39,45.52,96.02,99.32,43.08,122.84,140.91,82.41,133.4,120.58,96.77,76.59,136.95,57.7,54.63,87.21,161.9,84.38,109.41,133.39,50.72,109.85,29.51,78.21,24.39,126.99,166.73,70.1,74.57,52.14,162.53,62.3,96.54,116.72,101.43,74.8,189.35,93.54,86.31,39.62,87.51,62.67
